file_a,file_b,cochange_count
opendevin/memory/condenser.py,opendevin/memory/memory.py,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_001.log,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_007.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_001.log,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_008.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_001.log,tests/integration/regenerate.sh,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_002.log,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_007.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_002.log,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_008.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_002.log,tests/integration/regenerate.sh,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_007.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_008.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,tests/integration/regenerate.sh,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_004.log,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_007.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_004.log,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_008.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_004.log,tests/integration/regenerate.sh,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_005.log,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_007.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_005.log,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_008.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_006.log,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_007.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_006.log,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_008.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_007.log,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_008.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/response_001.log,tests/integration/regenerate.sh,3
tests/integration/mock/MonologueAgent/test_write_simple_script/response_001.log,tests/integration/test_agent.py,3
tests/integration/mock/MonologueAgent/test_write_simple_script/response_003.log,tests/integration/regenerate.sh,3
tests/integration/mock/MonologueAgent/test_write_simple_script/response_003.log,tests/integration/test_agent.py,3
tests/integration/mock/MonologueAgent/test_write_simple_script/response_004.log,tests/integration/regenerate.sh,3
frontend/src/components/chat/ChatInterface.test.tsx,frontend/src/components/modals/settings/SettingsModal.test.tsx,3
frontend/src/components/chat/ChatInterface.tsx,frontend/src/components/modals/settings/SettingsModal.test.tsx,3
opendevin/runtime/plugins/agent_skills/agentskills.py,opendevin/runtime/plugins/agent_skills/setup.sh,3
opendevin/runtime/plugins/agent_skills/agentskills.py,poetry.lock,3
opendevin/runtime/plugins/agent_skills/setup.sh,poetry.lock,3
opendevin/runtime/plugins/agent_skills/setup.sh,pyproject.toml,3
opendevin/runtime/plugins/agent_skills/setup.sh,tests/unit/test_agent_skill.py,3
opendevin/runtime/plugins/jupyter/setup.sh,tests/unit/test_sandbox.py,3
.github/ISSUE_TEMPLATE/bug_template.yml,README.md,3
docs/i18n/fr/docusaurus-plugin-content-docs/current/usage/intro.mdx,docs/i18n/fr/docusaurus-plugin-content-docs/current/usage/troubleshooting/troubleshooting.md,3
docs/i18n/fr/docusaurus-plugin-content-docs/current/usage/intro.mdx,docs/i18n/zh-Hans/docusaurus-plugin-content-docs/current/usage/troubleshooting/troubleshooting.md,3
docs/i18n/fr/docusaurus-plugin-content-docs/current/usage/troubleshooting/troubleshooting.md,docs/i18n/zh-Hans/docusaurus-plugin-content-docs/current/usage/intro.mdx,3
docs/i18n/zh-Hans/docusaurus-plugin-content-docs/current/usage/intro.mdx,docs/i18n/zh-Hans/docusaurus-plugin-content-docs/current/usage/troubleshooting/troubleshooting.md,3
config.template.toml,evaluation/TUTORIAL.md,3
config.template.toml,evaluation/agent_bench/README.md,3
config.template.toml,evaluation/swe_bench/README.md,3
evaluation/TUTORIAL.md,opendevin/core/config.py,3
opendevin/server/session/__init__.py,opendevin/server/session/agent.py,3
opendevin/controller/agent_controller.py,opendevin/memory/history.py,3
opendevin/core/main.py,opendevin/runtime/sandbox.py,3
opendevin/runtime/sandbox.py,opendevin/runtime/server/runtime.py,3
opendevin/runtime/sandbox.py,opendevin/server/session/agent.py,3
agenthub/codeact_swe_agent/codeact_swe_agent.py,tests/integration/test_agent.py,3
agenthub/codeact_swe_agent/codeact_swe_agent.py,tests/unit/test_action_serialization.py,3
agenthub/micro/agent.py,tests/integration/test_agent.py,3
agenthub/planner_agent/agent.py,tests/unit/test_observation_serialization.py,3
opendevin/core/config.py,tests/unit/test_observation_serialization.py,3
opendevin/llm/llm.py,opendevin/server/session/agent.py,3
opendevin/llm/llm.py,tests/integration/test_agent.py,3
opendevin/llm/llm.py,tests/unit/test_action_serialization.py,3
opendevin/llm/llm.py,tests/unit/test_observation_serialization.py,3
opendevin/server/session/agent.py,tests/unit/test_action_serialization.py,3
opendevin/core/config.py,opendevin/runtime/e2b/sandbox.py,3
opendevin/core/config.py,opendevin/runtime/sandbox.py,3
frontend/src/components/chat/ChatInput.test.tsx,frontend/src/components/chat/ChatInterface.test.tsx,3
frontend/src/components/chat/ChatInput.test.tsx,frontend/src/components/file-explorer/FileExplorer.test.tsx,3
frontend/src/components/chat/ChatInterface.test.tsx,frontend/src/components/file-explorer/FileExplorer.test.tsx,3
agenthub/browsing_agent/browsing_agent.py,opendevin/events/observation/browse.py,3
agenthub/browsing_agent/browsing_agent.py,opendevin/events/serialization/event.py,3
agenthub/browsing_agent/prompt.py,agenthub/browsing_agent/utils.py,3
agenthub/browsing_agent/response_parser.py,agenthub/codeact_agent/action_parser.py,3
agenthub/browsing_agent/response_parser.py,agenthub/codeact_swe_agent/response_parser.py,3
agenthub/codeact_agent/action_parser.py,agenthub/codeact_agent/codeact_agent.py,3
agenthub/codeact_agent/action_parser.py,agenthub/codeact_swe_agent/response_parser.py,3
agenthub/codeact_agent/action_parser.py,opendevin/controller/action_parser.py,3
agenthub/codeact_agent/codeact_agent.py,opendevin/controller/action_parser.py,3
agenthub/codeact_agent/codeact_agent.py,opendevin/core/metrics.py,3
agenthub/codeact_agent/codeact_agent.py,opendevin/events/action/files.py,3
agenthub/codeact_agent/codeact_agent.py,opendevin/events/observation/commands.py,3
agenthub/codeact_agent/codeact_agent.py,opendevin/events/observation/error.py,3
agenthub/codeact_agent/codeact_agent.py,opendevin/events/serialization/event.py,3
agenthub/codeact_agent/codeact_agent.py,opendevin/memory/condenser.py,3
agenthub/codeact_agent/codeact_agent.py,opendevin/memory/memory.py,3
agenthub/codeact_agent/codeact_agent.py,opendevin/runtime/plugins/mixin.py,3
agenthub/codeact_swe_agent/codeact_swe_agent.py,agenthub/codeact_swe_agent/response_parser.py,3
agenthub/codeact_swe_agent/codeact_swe_agent.py,opendevin/controller/state/state.py,3
agenthub/codeact_swe_agent/codeact_swe_agent.py,opendevin/events/serialization/event.py,3
agenthub/codeact_swe_agent/codeact_swe_agent.py,opendevin/memory/memory.py,3
agenthub/codeact_swe_agent/codeact_swe_agent.py,opendevin/runtime/runtime.py,3
agenthub/codeact_swe_agent/codeact_swe_agent.py,tests/integration/conftest.py,3
agenthub/delegator_agent/agent.py,opendevin/controller/state/state.py,3
agenthub/delegator_agent/agent.py,opendevin/runtime/runtime.py,3
agenthub/delegator_agent/agent.py,opendevin/server/auth/auth.py,3
agenthub/micro/agent.py,opendevin/core/utils/json.py,3
agenthub/micro/agent.py,opendevin/events/serialization/event.py,3
agenthub/micro/agent.py,opendevin/memory/memory.py,3
agenthub/micro/agent.py,opendevin/server/auth/auth.py,3
agenthub/micro/agent.py,pyproject.toml,3
agenthub/micro/agent.py,tests/integration/conftest.py,3
agenthub/monologue_agent/agent.py,opendevin/events/observation/error.py,3
agenthub/monologue_agent/agent.py,opendevin/server/auth/auth.py,3
agenthub/monologue_agent/agent.py,pyproject.toml,3
agenthub/monologue_agent/agent.py,tests/integration/conftest.py,3
agenthub/monologue_agent/utils/prompts.py,opendevin/controller/agent.py,3
agenthub/monologue_agent/utils/prompts.py,opendevin/core/logger.py,3
agenthub/monologue_agent/utils/prompts.py,opendevin/core/utils/json.py,3
agenthub/monologue_agent/utils/prompts.py,opendevin/events/observation/browse.py,3
agenthub/monologue_agent/utils/prompts.py,opendevin/events/observation/error.py,3
agenthub/monologue_agent/utils/prompts.py,opendevin/events/serialization/event.py,3
agenthub/monologue_agent/utils/prompts.py,opendevin/server/auth/auth.py,3
agenthub/monologue_agent/utils/prompts.py,tests/integration/conftest.py,3
agenthub/planner_agent/agent.py,opendevin/server/auth/auth.py,3
agenthub/planner_agent/prompt.py,evaluation/regression/cases/hello-world/test_hello_world.py,3
agenthub/planner_agent/prompt.py,opendevin/controller/agent.py,3
agenthub/planner_agent/prompt.py,opendevin/controller/state/state.py,3
agenthub/planner_agent/prompt.py,opendevin/core/utils/json.py,3
agenthub/planner_agent/prompt.py,opendevin/events/action/files.py,3
agenthub/planner_agent/prompt.py,opendevin/events/observation/error.py,3
agenthub/planner_agent/prompt.py,opendevin/events/serialization/event.py,3
agenthub/planner_agent/prompt.py,opendevin/memory/memory.py,3
agenthub/planner_agent/prompt.py,opendevin/server/auth/auth.py,3
evaluation/bird/run_infer.py,opendevin/controller/agent_controller.py,3
evaluation/humanevalfix/run_infer.py,opendevin/controller/agent_controller.py,3
opendevin/controller/agent_controller.py,opendevin/events/observation/commands.py,3
opendevin/controller/agent_controller.py,opendevin/events/observation/error.py,3
opendevin/controller/agent_controller.py,opendevin/memory/memory.py,3
opendevin/controller/agent_controller.py,opendevin/runtime/browser/browser_env.py,3
opendevin/controller/state/state.py,opendevin/runtime/plugins/mixin.py,3
opendevin/core/config.py,opendevin/runtime/plugins/mixin.py,3
opendevin/core/config.py,tests/integration/conftest.py,3
opendevin/core/logger.py,opendevin/events/observation/commands.py,3
opendevin/core/main.py,opendevin/events/action/files.py,3
opendevin/core/main.py,opendevin/events/observation/browse.py,3
opendevin/core/main.py,opendevin/runtime/browser/browser_env.py,3
opendevin/core/metrics.py,opendevin/llm/llm.py,3
opendevin/events/action/files.py,opendevin/events/observation/error.py,3
opendevin/events/observation/browse.py,opendevin/runtime/runtime.py,3
opendevin/events/observation/commands.py,opendevin/runtime/plugins/mixin.py,3
opendevin/events/serialization/event.py,opendevin/runtime/browser/browser_env.py,3
opendevin/events/serialization/event.py,tests/unit/test_micro_agents.py,3
opendevin/llm/llm.py,opendevin/memory/condenser.py,3
opendevin/llm/llm.py,opendevin/memory/memory.py,3
opendevin/llm/llm.py,opendevin/runtime/plugins/agent_skills/agentskills.py,3
opendevin/llm/llm.py,opendevin/runtime/plugins/mixin.py,3
opendevin/llm/llm.py,opendevin/server/auth/auth.py,3
opendevin/llm/llm.py,tests/unit/test_micro_agents.py,3
opendevin/memory/condenser.py,tests/unit/test_micro_agents.py,3
opendevin/memory/memory.py,tests/integration/conftest.py,3
opendevin/runtime/runtime.py,opendevin/server/auth/auth.py,3
opendevin/server/listen.py,pyproject.toml,3
evaluation/swe_bench/README.md,evaluation/swe_bench/scripts/summarise_results.py,3
opendevin/runtime/client/runtime.py,opendevin/runtime/utils/image_agnostic.py,3
agenthub/README.md,agenthub/delegator_agent/agent.py,3
agenthub/README.md,agenthub/micro/agent.py,3
agenthub/README.md,agenthub/planner_agent/agent.py,3
agenthub/README.md,opendevin/events/action/__init__.py,3
agenthub/README.md,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,3
agenthub/README.md,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_004.log,3
agenthub/README.md,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_005.log,3
agenthub/README.md,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_006.log,3
agenthub/README.md,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_001.log,3
agenthub/README.md,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_004.log,3
agenthub/README.md,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_005.log,3
agenthub/README.md,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_006.log,3
agenthub/codeact_agent/codeact_agent.py,opendevin/events/observation/__init__.py,3
agenthub/codeact_agent/codeact_agent.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,3
agenthub/codeact_agent/codeact_agent.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_004.log,3
agenthub/codeact_agent/codeact_agent.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_005.log,3
agenthub/codeact_agent/codeact_agent.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_006.log,3
agenthub/codeact_agent/codeact_agent.py,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_004.log,3
agenthub/codeact_agent/codeact_agent.py,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_005.log,3
agenthub/codeact_agent/codeact_agent.py,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_006.log,3
agenthub/delegator_agent/agent.py,opendevin/events/action/agent.py,3
agenthub/delegator_agent/agent.py,opendevin/events/observation/recall.py,3
agenthub/delegator_agent/agent.py,tests/unit/test_action_serialization.py,3
agenthub/dummy_agent/agent.py,opendevin/events/observation/recall.py,3
agenthub/dummy_agent/agent.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,3
agenthub/dummy_agent/agent.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_004.log,3
agenthub/dummy_agent/agent.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_005.log,3
agenthub/dummy_agent/agent.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_006.log,3
agenthub/dummy_agent/agent.py,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_003.log,3
agenthub/micro/agent.py,opendevin/events/action/__init__.py,3
agenthub/micro/agent.py,opendevin/events/action/agent.py,3
agenthub/micro/agent.py,opendevin/events/observation/__init__.py,3
agenthub/micro/agent.py,opendevin/events/observation/recall.py,3
agenthub/micro/agent.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_001.log,3
agenthub/micro/agent.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_002.log,3
agenthub/micro/agent.py,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_001.log,3
agenthub/micro/agent.py,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_002.log,3
agenthub/monologue_agent/agent.py,frontend/src/types/ActionType.tsx,3
agenthub/monologue_agent/agent.py,opendevin/events/observation/recall.py,3
agenthub/monologue_agent/agent.py,opendevin/runtime/server/runtime.py,3
agenthub/monologue_agent/agent.py,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_003.log,3
agenthub/monologue_agent/utils/prompts.py,opendevin/events/observation/recall.py,3
agenthub/monologue_agent/utils/prompts.py,opendevin/runtime/server/runtime.py,3
agenthub/planner_agent/agent.py,opendevin/events/action/agent.py,3
agenthub/planner_agent/agent.py,opendevin/events/observation/recall.py,3
agenthub/planner_agent/prompt.py,frontend/src/types/ActionType.tsx,3
agenthub/planner_agent/prompt.py,opendevin/events/observation/recall.py,3
agenthub/planner_agent/prompt.py,opendevin/runtime/server/runtime.py,3
agenthub/planner_agent/prompt.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_004.log,3
frontend/src/types/ActionType.tsx,opendevin/core/schema/action.py,3
frontend/src/types/ActionType.tsx,opendevin/core/schema/observation.py,3
frontend/src/types/ActionType.tsx,opendevin/events/observation/__init__.py,3
frontend/src/types/ActionType.tsx,opendevin/server/listen.py,3
frontend/src/types/ActionType.tsx,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,3
frontend/src/types/ActionType.tsx,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_004.log,3
frontend/src/types/ActionType.tsx,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_005.log,3
frontend/src/types/ActionType.tsx,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_006.log,3
frontend/src/types/ActionType.tsx,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_001.log,3
frontend/src/types/ActionType.tsx,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_004.log,3
frontend/src/types/ActionType.tsx,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_005.log,3
frontend/src/types/ActionType.tsx,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_006.log,3
frontend/src/types/ObservationType.tsx,opendevin/events/action/agent.py,3
opendevin/core/schema/action.py,opendevin/events/action/agent.py,3
opendevin/core/schema/action.py,tests/unit/test_action_serialization.py,3
opendevin/core/schema/observation.py,opendevin/events/action/agent.py,3
opendevin/core/schema/observation.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_001.log,3
opendevin/core/schema/observation.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_002.log,3
opendevin/core/schema/observation.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,3
opendevin/core/schema/observation.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_004.log,3
opendevin/core/schema/observation.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_005.log,3
opendevin/core/schema/observation.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_006.log,3
opendevin/core/schema/observation.py,tests/unit/test_action_serialization.py,3
opendevin/events/action/__init__.py,opendevin/events/serialization/action.py,3
opendevin/events/action/__init__.py,opendevin/events/serialization/observation.py,3
opendevin/events/action/__init__.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,3
opendevin/events/action/__init__.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_004.log,3
opendevin/events/action/__init__.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_005.log,3
opendevin/events/action/__init__.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_006.log,3
opendevin/events/action/__init__.py,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_001.log,3
opendevin/events/action/__init__.py,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_002.log,3
opendevin/events/action/agent.py,opendevin/events/observation/recall.py,3
opendevin/events/action/agent.py,opendevin/runtime/runtime.py,3
opendevin/events/action/agent.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_001.log,3
opendevin/events/action/agent.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_002.log,3
opendevin/events/observation/__init__.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,3
opendevin/events/observation/__init__.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_004.log,3
opendevin/events/observation/__init__.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_005.log,3
opendevin/events/observation/__init__.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_006.log,3
opendevin/events/observation/__init__.py,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_001.log,3
opendevin/events/observation/__init__.py,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_002.log,3
opendevin/events/serialization/action.py,opendevin/runtime/runtime.py,3
opendevin/events/serialization/action.py,opendevin/runtime/server/runtime.py,3
opendevin/events/serialization/observation.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_001.log,3
opendevin/events/serialization/observation.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_002.log,3
opendevin/events/serialization/observation.py,tests/unit/test_action_serialization.py,3
opendevin/runtime/runtime.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,3
opendevin/runtime/runtime.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_004.log,3
opendevin/runtime/runtime.py,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_001.log,3
opendevin/runtime/runtime.py,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_002.log,3
opendevin/runtime/server/runtime.py,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_001.log,3
opendevin/runtime/server/runtime.py,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_002.log,3
opendevin/server/listen.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_001.log,3
opendevin/server/listen.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_002.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_001.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_006.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_002.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_006.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_006.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_004.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_006.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_005.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_001.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_005.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_005.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_005.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_006.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_006.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_001.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_006.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_005.log,3
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_006.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_006.log,3
tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_002.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_006.log,3
tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_003.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_006.log,3
tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_004.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_006.log,3
tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_005.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_006.log,3
tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_005.log,tests/unit/test_action_serialization.py,3
tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_006.log,tests/unit/test_action_serialization.py,3
opendevin/core/main.py,opendevin/runtime/plugins/jupyter/setup.sh,3
agenthub/codeact_agent/prompt.py,tests/integration/mock/CodeActSWEAgent/test_edits/prompt_001.log,3
agenthub/codeact_agent/prompt.py,tests/integration/mock/CodeActSWEAgent/test_edits/prompt_002.log,3
agenthub/codeact_agent/prompt.py,tests/integration/mock/CodeActSWEAgent/test_edits/prompt_003.log,3
agenthub/codeact_agent/prompt.py,tests/integration/mock/CodeActSWEAgent/test_ipython/prompt_001.log,3
agenthub/codeact_agent/prompt.py,tests/integration/mock/CodeActSWEAgent/test_ipython/prompt_002.log,3
agenthub/codeact_agent/prompt.py,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_001.log,3
agenthub/codeact_agent/prompt.py,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_002.log,3
agenthub/codeact_agent/prompt.py,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_003.log,3
agenthub/codeact_agent/prompt.py,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_001.log,3
agenthub/codeact_agent/prompt.py,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_002.log,3
agenthub/codeact_agent/prompt.py,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_003.log,3
opendevin/llm/llm.py,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_001.log,3
opendevin/llm/llm.py,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_002.log,3
opendevin/llm/llm.py,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_003.log,3
opendevin/llm/llm.py,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_001.log,3
opendevin/llm/llm.py,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_002.log,3
opendevin/runtime/plugins/agent_skills/agentskills.py,tests/integration/mock/CodeActAgent/test_write_simple_script/response_001.log,3
opendevin/runtime/plugins/agent_skills/agentskills.py,tests/integration/mock/CodeActAgent/test_write_simple_script/response_002.log,3
opendevin/runtime/plugins/agent_skills/agentskills.py,tests/integration/mock/CodeActAgent/test_write_simple_script/response_003.log,3
opendevin/runtime/plugins/agent_skills/agentskills.py,tests/integration/mock/CodeActSWEAgent/test_ipython_module/response_002.log,3
opendevin/runtime/plugins/agent_skills/agentskills.py,tests/integration/mock/CodeActSWEAgent/test_ipython_module/response_003.log,3
tests/integration/mock/CodeActAgent/test_browse_internet/prompt_001.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_001.log,3
tests/integration/mock/CodeActAgent/test_browse_internet/prompt_001.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_002.log,3
tests/integration/mock/CodeActAgent/test_browse_internet/prompt_001.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_003.log,3
tests/integration/mock/CodeActAgent/test_browse_internet/prompt_005.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_001.log,3
tests/integration/mock/CodeActAgent/test_browse_internet/prompt_005.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_002.log,3
tests/integration/mock/CodeActAgent/test_browse_internet/prompt_005.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_003.log,3
tests/integration/mock/CodeActAgent/test_edits/prompt_002.log,tests/unit/test_sandbox.py,3
tests/integration/mock/CodeActAgent/test_edits/prompt_003.log,tests/unit/test_sandbox.py,3
tests/integration/mock/CodeActAgent/test_edits/prompt_004.log,tests/unit/test_sandbox.py,3
tests/integration/mock/CodeActAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_edits/prompt_001.log,3
tests/integration/mock/CodeActAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_edits/prompt_002.log,3
tests/integration/mock/CodeActAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_edits/prompt_003.log,3
tests/integration/mock/CodeActAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_ipython/prompt_001.log,3
tests/integration/mock/CodeActAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_ipython/prompt_002.log,3
tests/integration/mock/CodeActAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_001.log,3
tests/integration/mock/CodeActAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_002.log,3
tests/integration/mock/CodeActAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_003.log,3
tests/integration/mock/CodeActAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_001.log,3
tests/integration/mock/CodeActAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_002.log,3
tests/integration/mock/CodeActAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_003.log,3
